year,tong_luc,tong_luk,tong_lua_tom,tong_tsl,tong_bhk,climate_maxTAS_thuysan,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,dt_tsl_risk,dt_lua_caqrisk
2019,644975.0,842825.0,172750.0,601175.0,209075.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,623350.0,853525.0,171550.0,602250.0,213300.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,601375.0,865200.0,169900.0,602775.0,217100.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,581300.0,864250.0,166450.0,606150.0,220275.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564875.0,884725.0,164825.0,609425.0,223450.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551950.0,881675.0,163175.0,610325.0,225600.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541050.0,895750.0,157550.0,617600.0,227800.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531825.0,901025.0,154825.0,618700.0,229600.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521950.0,903725.0,154350.0,618475.0,230375.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514550.0,908700.0,152650.0,623250.0,230850.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506975.0,910425.0,151000.0,624450.0,230825.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,833150.0,746850.0,189025.0,569175.0,145525.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,758675.0,782150.0,183575.0,582875.0,171575.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,695400.0,819550.0,179150.0,589400.0,190625.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,662325.0,836425.0,175900.0,590650.0,202875.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,639350.0,841875.0,172375.0,598500.0,209925.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,621400.0,856800.0,172800.0,601775.0,214275.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,598550.0,858450.0,169425.0,605100.0,218175.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,578200.0,879000.0,166850.0,608200.0,221125.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564025.0,888425.0,165000.0,610525.0,223825.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551700.0,892500.0,162625.0,610175.0,226100.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541800.0,898150.0,157150.0,618075.0,228425.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,532350.0,902450.0,155325.0,617875.0,230250.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521600.0,905075.0,153900.0,621725.0,231150.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514300.0,911175.0,152375.0,623400.0,231650.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505700.0,912650.0,151225.0,622525.0,231625.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,830200.0,748950.0,188000.0,569575.0,145375.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,753050.0,790650.0,183450.0,582650.0,171275.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,693750.0,823200.0,177950.0,591750.0,189775.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660875.0,838400.0,175650.0,594775.0,201850.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,643650.0,844225.0,172725.0,601000.0,208525.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,620550.0,858500.0,172300.0,599525.0,213225.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,597925.0,871350.0,168625.0,604725.0,217025.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,578200.0,883275.0,167225.0,608300.0,220500.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564950.0,887950.0,165000.0,608550.0,223350.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,554250.0,893875.0,162250.0,613625.0,225575.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541925.0,897700.0,157575.0,615600.0,227675.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,532375.0,900875.0,154600.0,621250.0,229000.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523925.0,895275.0,154075.0,619500.0,230150.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515675.0,904950.0,151950.0,623525.0,230775.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,507600.0,911850.0,151325.0,623775.0,230925.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,825350.0,755725.0,187600.0,570125.0,145250.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,736475.0,799175.0,183475.0,583250.0,171600.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,685975.0,827600.0,178875.0,589025.0,190325.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659625.0,839400.0,175800.0,596950.0,202675.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,639600.0,845000.0,172500.0,598775.0,210000.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,616800.0,859575.0,171925.0,602925.0,214450.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,592425.0,858850.0,169250.0,603825.0,218375.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574200.0,883275.0,167075.0,608675.0,221975.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562425.0,889500.0,165250.0,608925.0,224775.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551550.0,880925.0,163400.0,611800.0,226925.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540775.0,898500.0,157100.0,618400.0,228850.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531000.0,900200.0,155075.0,616800.0,230375.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,520575.0,904825.0,153225.0,618375.0,230875.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514800.0,910575.0,152500.0,623300.0,231475.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506075.0,912500.0,150725.0,624250.0,232250.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,819775.0,760550.0,188175.0,569600.0,145425.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,735075.0,806675.0,182600.0,583425.0,171775.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,686075.0,831475.0,178775.0,591800.0,189950.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660125.0,839375.0,176250.0,590600.0,202375.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641850.0,844775.0,173125.0,597500.0,209075.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,615150.0,860850.0,172125.0,601800.0,213900.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,591975.0,875125.0,169125.0,604900.0,217550.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575575.0,882825.0,167000.0,607150.0,221000.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564775.0,889200.0,165275.0,609750.0,223700.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552825.0,893700.0,163625.0,608750.0,225700.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542225.0,899050.0,157525.0,601700.0,227625.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531075.0,902550.0,155850.0,617300.0,229550.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523375.0,907350.0,154100.0,622125.0,230525.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515475.0,910250.0,152525.0,623400.0,231025.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,507825.0,912175.0,151550.0,622450.0,231325.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,856325.0,724150.0,192925.0,564625.0,145675.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,807150.0,732775.0,186750.0,578500.0,171175.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,767950.0,750650.0,183275.0,587200.0,190000.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,731750.0,768000.0,178375.0,589350.0,201775.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,701525.0,787775.0,178375.0,594800.0,209050.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,670875.0,806300.0,180475.0,591775.0,213975.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,643400.0,823450.0,177525.0,594825.0,217925.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,618525.0,842550.0,175325.0,599675.0,221125.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,594850.0,858750.0,173675.0,601800.0,223850.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,574775.0,871775.0,171625.0,604225.0,226000.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,558650.0,882175.0,163850.0,611725.0,228025.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,544825.0,888825.0,160975.0,613700.0,229625.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,532350.0,896375.0,160075.0,612775.0,230450.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,522200.0,900400.0,158450.0,614300.0,230700.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,512325.0,907375.0,156750.0,616750.0,229475.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,849600.0,729725.0,192100.0,562400.0,145575.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,793275.0,748150.0,188300.0,577425.0,171325.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,746850.0,769750.0,184400.0,583275.0,189650.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,705825.0,795525.0,182025.0,590350.0,201325.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,661725.0,816025.0,178775.0,593550.0,208775.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,639275.0,837950.0,180350.0,593075.0,201500.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,616475.0,854550.0,178575.0,596750.0,217175.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,596300.0,865275.0,176175.0,598175.0,220050.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,578700.0,875200.0,174275.0,601175.0,223250.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,563050.0,884500.0,172950.0,603125.0,225150.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,548300.0,893500.0,163800.0,611700.0,227450.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,537250.0,898700.0,161850.0,611475.0,229150.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,527925.0,903125.0,160025.0,615725.0,230350.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,519225.0,907725.0,158500.0,615325.0,231050.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,510225.0,909925.0,158050.0,615200.0,231175.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,846250.0,735175.0,192650.0,565425.0,145800.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,781925.0,759625.0,188075.0,579000.0,171425.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,727800.0,789850.0,184650.0,586350.0,189975.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,680075.0,791850.0,180025.0,590275.0,201775.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,648700.0,835725.0,178350.0,592875.0,208700.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,625500.0,850375.0,181000.0,593175.0,213375.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,606425.0,858275.0,179675.0,592875.0,216750.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,586575.0,860425.0,177125.0,585700.0,220000.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,569000.0,881325.0,174425.0,599850.0,222900.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,555000.0,890550.0,174550.0,601525.0,225225.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542925.0,896025.0,164575.0,604250.0,227350.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,532600.0,898650.0,156500.0,606700.0,229300.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523350.0,904525.0,161275.0,614100.0,230300.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514975.0,910900.0,160150.0,615300.0,230900.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506125.0,913325.0,158725.0,615175.0,231400.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,840800.0,737525.0,192700.0,565125.0,145625.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,774300.0,768200.0,187325.0,579275.0,171300.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,712250.0,804950.0,184500.0,583475.0,189900.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,668550.0,829900.0,181225.0,590975.0,201775.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,645875.0,842850.0,178125.0,595000.0,209150.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,624950.0,850275.0,180875.0,592800.0,213775.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,604675.0,864575.0,177800.0,597075.0,217400.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,584175.0,876925.0,175900.0,599575.0,220950.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,566725.0,886375.0,174800.0,597300.0,224075.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,554125.0,891175.0,172900.0,602000.0,226325.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,544575.0,896825.0,163950.0,611325.0,228525.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533425.0,898975.0,162450.0,609650.0,230175.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,525975.0,905400.0,159825.0,616500.0,230850.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516400.0,908975.0,159075.0,616425.0,231625.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,509350.0,912800.0,157275.0,618550.0,232050.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,835725.0,745375.0,192000.0,566100.0,145550.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,761275.0,779375.0,184550.0,578150.0,171375.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,699850.0,818925.0,184150.0,585900.0,189825.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,664300.0,837175.0,181500.0,591300.0,201250.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642975.0,842575.0,178200.0,594150.0,207600.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,621050.0,855000.0,179200.0,594450.0,212450.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,601125.0,868400.0,178725.0,595150.0,216375.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,580675.0,879250.0,177475.0,597325.0,219750.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,565675.0,889500.0,174200.0,600650.0,222750.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553900.0,891500.0,171425.0,604000.0,224825.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542550.0,896025.0,163325.0,611350.0,226850.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533175.0,900950.0,161575.0,612350.0,228250.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523100.0,906900.0,152200.0,616200.0,229325.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516425.0,909500.0,158900.0,616900.0,230250.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,507525.0,911075.0,158325.0,614550.0,230525.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,829725.0,751450.0,192350.0,565725.0,145450.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,751675.0,793600.0,188800.0,578050.0,171500.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,692400.0,824650.0,183575.0,585325.0,189800.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,662575.0,838100.0,181200.0,590700.0,201875.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,643950.0,845800.0,179450.0,593900.0,208475.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,620100.0,859950.0,181200.0,593850.0,213325.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,597600.0,873125.0,178800.0,596225.0,216575.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,578700.0,884425.0,176650.0,598725.0,220100.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,565325.0,889200.0,175175.0,600100.0,222975.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553750.0,893925.0,173375.0,600800.0,225100.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,543125.0,898075.0,164575.0,608325.0,227075.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533300.0,894025.0,161800.0,613175.0,228850.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524575.0,900975.0,160000.0,615350.0,229675.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515600.0,900375.0,159200.0,616125.0,230675.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508800.0,912425.0,158500.0,616650.0,230875.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,822475.0,755550.0,192175.0,565200.0,145650.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,739825.0,803025.0,188050.0,578875.0,171475.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,687050.0,831925.0,183650.0,586700.0,189125.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658825.0,837425.0,181300.0,588475.0,200750.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642500.0,845125.0,178900.0,595050.0,207275.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,618125.0,860125.0,179925.0,593275.0,212425.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,594800.0,874650.0,178150.0,593275.0,215900.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575575.0,883425.0,175825.0,598525.0,219175.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,559850.0,888100.0,173950.0,601150.0,222150.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552950.0,892875.0,172000.0,591850.0,224175.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,537775.0,897000.0,163750.0,610350.0,226425.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533000.0,901650.0,162300.0,611150.0,227725.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523125.0,906375.0,160525.0,611525.0,228725.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515675.0,909225.0,159300.0,615250.0,229400.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508475.0,914400.0,157900.0,618350.0,229875.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,818050.0,756850.0,192250.0,563625.0,145625.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,733975.0,806475.0,186875.0,579475.0,171425.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683650.0,829050.0,181550.0,585650.0,189800.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660250.0,838525.0,180675.0,589725.0,201525.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642500.0,844950.0,179150.0,594175.0,208325.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,616950.0,860925.0,180800.0,593525.0,213600.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,592000.0,848900.0,179150.0,593625.0,217150.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,573550.0,868675.0,175750.0,596100.0,220550.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563600.0,889550.0,173600.0,602775.0,223475.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552800.0,892200.0,172425.0,602825.0,225225.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541825.0,897550.0,163350.0,612950.0,227475.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531550.0,900650.0,161875.0,612975.0,229150.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522925.0,907800.0,160075.0,616225.0,230375.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,512950.0,907725.0,158675.0,615625.0,230475.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505750.0,914775.0,157350.0,618525.0,230975.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,854550.0,722300.0,196525.0,561175.0,145150.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,808125.0,736850.0,192800.0,573825.0,171475.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,768075.0,748675.0,188725.0,580900.0,189800.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,733800.0,766200.0,186850.0,583050.0,201500.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,704475.0,782075.0,184900.0,585700.0,208250.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,675500.0,803925.0,188950.0,585675.0,212675.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,645350.0,822575.0,187275.0,587800.0,216025.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,618850.0,839800.0,185275.0,589150.0,219375.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,596375.0,854000.0,183575.0,590150.0,221775.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,578050.0,866775.0,182225.0,590650.0,223800.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,550300.0,876425.0,171150.0,602100.0,225700.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,550000.0,886400.0,170100.0,605750.0,227900.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,537325.0,865325.0,168575.0,603500.0,229200.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,519650.0,891300.0,166975.0,607700.0,230025.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,518550.0,901200.0,165575.0,610325.0,230500.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,846500.0,727150.0,195625.0,561550.0,145575.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,796425.0,747325.0,193925.0,573100.0,171250.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,746600.0,771125.0,189375.0,578000.0,189500.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,701825.0,796350.0,186900.0,584375.0,201100.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,667350.0,818700.0,185875.0,586550.0,208525.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,637250.0,840700.0,189125.0,584800.0,213175.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,611875.0,852550.0,183875.0,586625.0,216975.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,596150.0,865700.0,186525.0,588475.0,220025.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,579150.0,872575.0,184525.0,590500.0,223150.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,562950.0,874600.0,183750.0,590800.0,225600.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,547450.0,891050.0,171975.0,600325.0,227625.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,534825.0,896300.0,169600.0,602875.0,229050.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,526050.0,903675.0,169050.0,606350.0,230025.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,517475.0,888275.0,167475.0,605650.0,230500.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,509825.0,912150.0,167000.0,606425.0,230575.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,846300.0,734550.0,195675.0,561425.0,145550.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,785900.0,759275.0,192775.0,573950.0,171175.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,728700.0,786625.0,189450.0,578050.0,189400.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,681700.0,816275.0,187350.0,580875.0,201150.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,649450.0,836775.0,184650.0,585675.0,208425.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,627550.0,850625.0,188825.0,584950.0,212925.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,606925.0,861050.0,187525.0,586000.0,216825.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,587700.0,873225.0,185750.0,586375.0,219975.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,569700.0,884125.0,183100.0,592350.0,223450.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,555300.0,885050.0,182675.0,591775.0,225875.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542375.0,884050.0,171450.0,603575.0,228200.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,526850.0,901175.0,168825.0,603925.0,229875.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523425.0,902850.0,168325.0,604825.0,231450.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514975.0,909175.0,166700.0,609225.0,232225.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508075.0,912350.0,166525.0,609575.0,232925.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,839525.0,740750.0,196025.0,555150.0,145675.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,772500.0,771350.0,192525.0,574400.0,171575.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,711175.0,807925.0,190100.0,580200.0,190275.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,668075.0,818100.0,186325.0,585750.0,202075.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,644625.0,841700.0,184675.0,588050.0,209100.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,622850.0,853800.0,189075.0,584350.0,213475.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,603200.0,866875.0,187600.0,587750.0,217650.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,582475.0,876825.0,186650.0,586000.0,221450.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,567450.0,887200.0,185200.0,590375.0,224225.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,556000.0,892825.0,184725.0,590925.0,226250.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,544100.0,888525.0,172025.0,602000.0,228700.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,534650.0,892825.0,169600.0,605375.0,230525.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,525225.0,904700.0,167850.0,605425.0,231225.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516775.0,910325.0,168125.0,604625.0,231825.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508975.0,904175.0,166700.0,608000.0,232300.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,834900.0,744625.0,195325.0,561325.0,145425.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,761825.0,778450.0,193400.0,572400.0,171250.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,699000.0,817950.0,190175.0,579875.0,189775.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,663525.0,834725.0,187650.0,584175.0,201675.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642675.0,842950.0,186200.0,583800.0,208300.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,621350.0,854775.0,190100.0,583900.0,212925.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,598650.0,868425.0,188350.0,586050.0,217225.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,577750.0,880625.0,186750.0,585850.0,220600.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562875.0,886650.0,185900.0,587200.0,223175.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551975.0,891825.0,183500.0,591900.0,225550.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540500.0,896325.0,172425.0,600275.0,227550.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530300.0,899200.0,170250.0,602525.0,229575.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522000.0,889850.0,168525.0,606150.0,230800.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513050.0,908375.0,167350.0,605125.0,231450.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506550.0,912775.0,166450.0,609075.0,231825.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,831025.0,747900.0,195875.0,553500.0,145400.0,30.0,400.0,28.0,180.0,0.0,0.0
